Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011]
Central African Republic,CAF,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,14.1899089421852,5.72300565896209,11.506020694815,1.02196338900387,7.7492057760346,1.86219957896054,-0.790968786333607,-40.8682148477089,8.02240147590862,-0.556672736844831
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.829010003307488,3,3.78944359275462,4.52727821346231,4.75031684122342,4.33712103020231,0.0810705153264877,-36.3919770983887,5.05376125356918,4.19461533741989
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.936836487562402,1.28946136700006,2.22467545139492,3.20045251851401,3.72277787403763,3.66370430293424,-0.282695892855827,-36.5569195462263,4.63292210115557,3.44300399979649
Central African Republic,CAF,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-48.1930497197246,31.8026232618122,3.33745364647713,2.58564324067285,2.82681552863997,1.86257419167393,-12.8123473320426,-10.0559841161345,4.42984729645902,-3.92923619501681
Central African Republic,CAF,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-2.48455729515396,3.25325552711577,6.01839323076703,7.59246811349792,4.85135417429687,4.51815802925188,0.186444809479809,-36.1606570252006,5.07650870656502,4.12010079737925
Central African Republic,CAF,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-4.19237236048414,1.53851103622115,4.42002061807068,6.22673417575621,3.8228240903297,3.84357284590402,-0.177704604482756,-36.3261993108789,4.65557842920047,3.36902697287908
Central African Republic,CAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,500,520,490,440,410,400,390,380,570,530
Central African Republic,CAF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2411996485.98521,2449995557.6193,2299192776.94753,2006376419.84201,1869960265.6546,1802704296.36793,1742839475.61194,1670496570.16394,2512729585.84128,2341223127.86521
Central African Republic,CAF,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-10.0234997868185,-9.56436909794493,25.9762868923139,-27.9628546969286,48.4720489192352,16.2392007423223,92.2595953997506,-26.8664656854052,-22.3995910904909,-23.339386769349
Central African Republic,CAF,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,6.04105648047637,-9.5626490265376,25.9765824600958,20.6211691990729,7.0900626599594,4.73725562693534,231.932192989185,-65.6893965313051,-14.415388427146,-13.1582035834442
Central African Republic,CAF,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,30.8836860656896,0.406422396220279,13.3323257621556,0.678858439647257,8.89300229367026,1.86211253206798,2.49272840949249,-45.9280005665669,8.63610959898384,0.0432776581268399
Central African Republic,CAF,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,-1.26104424950832,11.6236855902836,-0.599117018997958,7.82482601998701,1.20467010144827,2.12019630640495,-46.0682150794409,8.20091977103662,-0.678387866500813
Central African Republic,CAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-24.3319184124688,8.21098776667533,22.32184778493,16.085360761302,5.23236182485094,10.3464644093057,58.9411602456456,-38.6999721514959,4.89887687339916,-2.63405169567713
Central African Republic,CAF,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,8.68123536043947,3,1.52270711142117,1.73844468784228,2.86350362331905,12.283045409924,-14.9178549287043,-45.7939126903743,7.24998247950101,12.6660951564509
Central African Republic,CAF,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,8.68123534926799,3,-0.913598853814875,1.02826313761244,4.1934757273947,14.2168432120446,-12.520915486756,-43.8400879241654,10.9914976151847,16.912918223566
Central African Republic,CAF,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,7.5083746676024,3,4.37281174749967,5.95260455797646,3.92043957330938,4.94602290185794,5.10523010675519,-18.230606268669,3.82829636851085,5.56615090710861
Central African Republic,CAF,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,252.285653074343,251.024208567063
Central African Republic,CAF,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,55680,54780,55820,53480,51370,50040,46980,48060
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,86.3580765672014,87.7398439345305,89.1077272220703,90.3957901033625,91.5254816750744,92.4402100358054,92.2650313280078,91.8710462234627,91.2068100556155,90.2289908730842
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,35.09,35.348,35.66,36.029,36.454,36.927,37.427,37.933,38.431
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,11.974,12.289,12.671,13.119,13.621,14.164,14.725,15.28,15.817
Central African Republic,CAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.541727789353,43.9200157633475,44.294320550801,44.6462300123389,44.954542910197,45.204810857368,45.1005840944855,44.9442708811082,44.7219782815678,44.4232916168493
Central African Republic,CAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,1045376,1036055,1027612,1020263,1014384,1010146,1001269,994150,986703,976322
Central African Republic,CAF,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,42.9185268269532,43.2915093811398,43.6621196445377,44.0120061411118,44.3185586454665,44.5664575140099,44.4558945954646,44.2930312713301,44.0664545302295,43.7681840311369
Central African Republic,CAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,1057587,1048030,1039326,1031687,1025514,1020983,1012097,1004942,997349,986582
Central African Republic,CAF,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,44.1757914021559,44.5596101655929,44.9376086336161,45.291622546618,45.6019914302332,45.8546236018261,45.756988574508,45.6074330337592,45.3900402587556,45.0911414354748
Central African Republic,CAF,"Population ages 0-14, total",SP.POP.0014.TO,2102963,2084083,2066939,2051951,2039895,2031129,2013367,1999096,1984051,1962905
Central African Republic,CAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,1308627,1276545,1246463,1219481,1196985,1179700,1173561,1172088,1173443,1174961
Central African Republic,CAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.660145510125,53.2651940862158,52.879905742539,52.522169710639,52.2123831397765,51.9641811905626,52.0115362860999,52.1183270292971,52.2994011382161,52.5682240926331
Central African Republic,CAF,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,53.7264515408573,53.3403727050659,52.9608613352992,52.6058528643783,52.2964182402756,52.0469812574395,52.1055821336204,52.2208222468951,52.4063194328142,52.673103010491
Central African Republic,CAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,1283031,1250982,1221108,1194449,1172246,1155141,1148325,1146105,1146773,1147838
Central African Republic,CAF,"Population ages 15-64, total",SP.POP.1564.TO,2591658,2527529,2467575,2413931,2369232,2334840,2321884,2318195,2320216,2322800
Central African Republic,CAF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.5926688002967,53.1886207877387,52.7973642566218,52.4369632060744,52.126789147808,51.8799585909237,51.9158676538137,52.0138545678821,52.1904294661687,52.4612506644278
Central African Republic,CAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.79812670052199,2.81479015043671,2.82577370666008,2.83160027702211,2.83307395002651,2.83100795206947,2.88787961941456,2.93740208959465,2.9786205802161,3.00848429051764
Central African Republic,CAF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,81719,80606,79480,78403,77478,76760,77445,78246,78979,79383
Central African Republic,CAF,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.35502163218955,3.3681179137943,3.37701902016312,3.38214099450984,3.38502311425797,3.38656122855053,3.43852327091496,3.48614648177488,3.5272260369564,3.55871295837207
Central African Republic,CAF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,53424,52961,52386,51740,51076,50441,51474,52414,53164,53553
Central African Republic,CAF,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.23153979754741,2.25176904666848,2.26502710976211,2.27141424730758,2.27121942195874,2.26541780725018,2.32714377167823,2.37871239835876,2.41953027507571,2.44760790009749
Central African Republic,CAF,"Population ages 65 and above, total",SP.POP.65UP.TO,135143,133567,131861,130141,128556,127202,128920,130654,132144,132934
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,1.76684499168083,1.67466162763351,1.5191174668345,1.2774834969372,0.985784078923095,0.647515777004538,0.364133903303029,0.259647553067029,0.401398611232931,0.723967672972794
Central African Republic,CAF,"Population, female",SP.POP.TOTL.FE.IN,2435722,2393206,2353555,2318147,2288847,2266606,2252275,2244484,2239125,2230666
Central African Republic,CAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4314910625033,50.4344725457143,50.4364737081782,50.4381070329718,50.4408747812485,50.4455761866174,50.452256421181,50.4611455402439,50.4715410722767,50.4831012445235
Central African Republic,CAF,"Population, male",SP.POP.TOTL.MA.IN,2394042,2351973,2312820,2277876,2248836,2226565,2211896,2203461,2197286,2187973
Central African Republic,CAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.5685089374967,49.5655274542857,49.5635262918218,49.5618929670282,49.5591252187515,49.5544238133826,49.547743578819,49.5388544597561,49.5284589277233,49.5168987554765
Central African Republic,CAF,"Population, total",SP.POP.TOTL,4829764,4745179,4666375,4596023,4537683,4493171,4464171,4447945,4436411,4418639
Central African Republic,CAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
Chad,TCD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2.3999958967752,4.60000419235789,4.00001214741057,3.10784293859263,-6,10.1000010138569,6.40001004857302,-2.09355935472982,11.7926394934705,-7.64160230405776
Chad,TCD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.10000170391574,5.99999640567042,4.60000178584268,1.29999904786389,-3.90111496373657,29.2000213499921,5.60000174772031,-13.7000004309379,2.65107781596841,7.42570522785473
Chad,TCD,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,0.625464010634062,1.40900495305016,0.213064746836139,0.533910510182039,-5.45386350247865,-8.34446074636405,6.63278848066635,9.83456120644331,9.2937369927734,2.80169970841209
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.947304885424217,3.24718191743429,2.37403780037786,-2.98869598553931,-6.25552708545281,2.76767568484473,6.89998504532166,5.70000136285864,8.88257607170316,0.0828697984381961
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.83567515256786,0.209664512309331,-0.674920920026565,-5.92875313174368,-9.15694224466328,-0.490723968196917,3.43306452539073,2.21661280109389,5.27356491236728,-3.22747142214331
Chad,TCD,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,11.1304348713493,1.6614373137182,-11.7563663424478,9.50259087510648,-25.455408970272,-55.3483099629871,4.30867973745063,20.7920783159124,15.4691833477934,-3.65405239261385
Chad,TCD,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-5.91701750979409,3.17985802161805,2.20566916345075,-2.48562885463434,-5.23891124195906,4.76165678653749,7.25125401942211,3.23348893940593,9.01874397618971,0.879097569018626
Chad,TCD,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-8.66047127402106,0.144321275931205,-0.838275111545144,-5.4409321221878,-8.17179091878536,1.44003504263284,3.77294134060729,-0.168614654974462,5.405219408882,-2.45757968304592
Chad,TCD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,630,700,680,640,730,880,980,970,960,890
Chad,TCD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10389753595.7813,11171839251.2049,10458838542.6299,9630753004.67109,10676159780.7491,12409756901.9597,13352646184.0371,12850832969.1468,12240627872.1443,10947483947.616
Chad,TCD,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-8.24222147213818,6.20639734437212,5.0998661530061,-23.0431172582302,-19.7474296122531,-28.728164289059,12.1874758060492,1.02833106299232,20.4442350591119,-17.3535843854497
Chad,TCD,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,-9.15448692720423,6.61477848632919,5.44582429004312,-24.7381226914734,-21.2730919596055,-29.8000003600246,12.6841920567102,0.460098268866261,17.0423422055408,-15.817945749145
Chad,TCD,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,0.250000532781968,1.40000602322428,0.69999348236982,0.200050817479365,-4.5,-3.49999914021413,6.87822394594836,8.79235666315527,8.74059735853253,3.42241794417212
Chad,TCD,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-2.62474107947814,-1.58316772985334,-2.29910794871202,-2.83664555980117,-7.45574916675011,-6.55967298439366,3.41200916982014,5.20705821545791,5.1362922116617,0.00161782181046988
Chad,TCD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.79999979759995,3.99999789503953,1.4000022530094,-1.29999859554508,-10.4001208054325,-21.8001602703931,9.10991042967379,-5.79999966285638,11.1373083507214,-2.24220441234108
Chad,TCD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,-0.199998975141654,0.900028968280637,0.600034863680193,-1.71068707752767,-5.90000000000001,-4.29999525916975,8.10000078015901,20.9079699206056,8.49284468452827,8.68628868215407
Chad,TCD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-0.199416507821311,0.900028968280637,0.600034863680193,-8.39066925545967,-2.10318047290031,-2.49999992488016,13.1999999301162,26.7000001057813,12.2210756996978,11.2499998654908
Chad,TCD,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,-5.31672846560346,2.49434513062978,1.04387406787647,-9.65187549256704,-6.58268365408713,-0.546565051061492,6.95587034075376,9.0756652378664,6.50937129726042,5.03650189650133
Chad,TCD,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,498.725573359143,496.913074461722
Chad,TCD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,80680,77690,75220,70560,65410,62820,60510,57650
Chad,TCD,Age dependency ratio (% of working-age population),SP.POP.DPND,96.0356796115057,97.2876367891277,98.4395463477595,99.4705716781817,100.370698626557,101.13186258237,102.261181972065,103.292445518794,104.20170255028,104.936554316455
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,41.665,42.172,42.683,43.201,43.73,44.276,44.841,45.42,46.01
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,11.907,12.104,12.309,12.527,12.77,13.053,13.38,13.752,14.161
Chad,TCD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.4902972531612,46.8209447417789,47.126299988842,47.4005732131307,47.6386483409172,47.836666141071,48.103218442389,48.3333790958284,48.5251803906999,48.6730998083487
Chad,TCD,"Population ages 0-14, female",SP.POP.0014.FE.IN,3801202,3717030,3631788,3544787,3455228,3362676,3273943,3182444,3089234,2995577
Chad,TCD,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,46.2113508059933,46.5422295012997,46.8496662282424,47.1271077851747,47.3680783250437,47.5677360937255,47.8254035612578,48.0437000806605,48.2223398160853,48.3591174732312
Chad,TCD,"Population ages 0-14, male",SP.POP.0014.MA.IN,3835225,3749447,3662291,3573236,3481748,3387544,3298671,3207434,3114586,3020894
Chad,TCD,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,46.7700669620264,47.1005167751562,47.4038611014141,47.6749108706161,47.9102161963938,48.1066737255341,48.3821742820823,48.6242134312619,48.8293048636063,48.9884367988882
Chad,TCD,"Population ages 0-14, total",SP.POP.0014.TO,7636431,7466481,7294080,7118031,6936977,6750218,6572613,6389882,6203822,6016475
Chad,TCD,"Population ages 15-64, female",SP.POP.1564.FE.IN,4200400,4052828,3911513,3776099,3645816,3520091,3390474,3264799,3143934,3029417
Chad,TCD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.0111248942521,50.687413635122,50.393181066809,50.1327084490236,49.9074968101164,49.7186268135263,49.4410244002188,49.1902194126319,48.9711883298461,48.7955899972413
Chad,TCD,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,51.0644153942606,50.7468734191797,50.4580879989226,50.202346313189,49.9808689460427,49.7944969167111,49.5276757457146,49.2869706362909,49.0761961403197,48.9054137411269
Chad,TCD,"Population ages 15-64, male",SP.POP.1564.MA.IN,4178615,4030236,3888207,3752213,3621543,3495692,3364931,3238363,3116911,3002202
Chad,TCD,"Population ages 15-64, total",SP.POP.1564.TO,8379015,8083062,7799719,7528309,7267359,7015781,6755405,6503160,6260843,6031616
Chad,TCD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.9576630728387,50.6277854643201,50.3280663829133,50.0628618827771,49.8338501507107,49.6424886256709,49.3540210858195,49.093092384723,48.865755336898,48.685317304909
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.49857785258663,2.4916416230991,2.48051894434901,2.46671833784574,2.4538548489664,2.4447070454026,2.45575715739215,2.47640149153965,2.50363127945404,2.53131019440999
Chad,TCD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,224087,216502,208703,200872,193379,186470,181198,176818,173062,169447
Chad,TCD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.72423379974614,2.71089707952058,2.692245772835,2.67054590163629,2.65105272891358,2.63776698956337,2.64692069302758,2.66932928304857,2.70146404359506,2.73546878564184
Chad,TCD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,186330,180839,175225,169554,163944,158498,154345,150575,147021,143449
Chad,TCD,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.27226996513487,2.27169776052374,2.26807251567264,2.26222724660684,2.2559336528955,2.25083764879503,2.2638046320982,2.28269418401509,2.30493979949574,2.32624589620282
Chad,TCD,"Population ages 65 and above, total",SP.POP.65UP.TO,410413,397339,383928,370421,357322,344972,335544,327391,320083,312895
Chad,TCD,Population growth (annual %),SP.POP.GROW,2.95935371013085,2.98613014725798,3.02350454795029,3.07750673636919,3.14393299725849,3.22199984419079,3.29689942062191,3.35106893405564,3.37076756399417,3.3635382470264
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,8225689,7986360,7752004,7521758,7294423,7069237,6845615,6624061,6406230,6194441
Chad,TCD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.077679346937,50.0810127020442,50.0848994170785,50.0890837911052,50.093354753971,50.0974525424225,50.1012473906877,50.104720473225,50.1083791405196,50.1128388948907
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,8200170,7960522,7725723,7495003,7267235,7041734,6817947,6596372,6378518,6166545
Chad,TCD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.922320653063,49.9189872979558,49.9151005829215,49.9109162088949,49.906645246029,49.9025474575775,49.8987526093123,49.895279526775,49.8916208594804,49.8871611051093
Chad,TCD,"Population, total",SP.POP.TOTL,16425859,15946882,15477727,15016761,14561658,14110971,13663562,13220433,12784748,12360986
Chad,TCD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
Comoros,COM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.334767482910763,0.911397039742184,5.53264505566405,3.78693760271211,1.89571463175744,-0.538417220971027,-1.1002103038528,5.29950146723539,-1.4989684518181,2.09983543609435
Comoros,COM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-31.4386257149688,9.04583144521524,19.2378632033374,11.7931106995309,8.66931633466135,4.59936891468018,6.99999994139577,10.8000001038936,-1.59999991554808,3.99999981509475
Comoros,COM,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,0.635771418923213,3.42191741254858,2.15816314967205,4.37717755680546,3.39506727990089,0.757238062166081,2.37898395635243,2.82592518027194,3.94655618859734,4.40891811009851
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.128835487587722,1.75532827980625,3.64252501914828,3.81570211280726,3.3206800249451,1.11614058271805,2.10000643830286,4.49987421530828,3.2002729031888,4.09984695496956
Comoros,COM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.27695071483737,-0.46527893172582,1.347332748425,1.48233932576038,0.962061037426224,-1.23086046150448,-0.303825604666386,2.01305368209526,0.735693019263721,1.61262881869332
Comoros,COM,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,2.48756219213631,1.5810977984265,0,5.93922656874601,4.89971340928119,1.17047817848366,9.4999998967189,-1.59999991259939,1.29999989988134,3.00000012724593
Comoros,COM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..,..,2.71096315677846,3.84907063387926,3.46368792266657,1.40803082354208,2.2143959177245,4.69076605037766,3.10840221999642,4.11688155914634
Comoros,COM,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,..,..,0.436400580148558,1.51495785561005,1.10180433078339,-0.94574526862101,-0.192129299374741,2.19940279652846,0.646016348076813,1.62925642153733
Comoros,COM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1400,1380,1370,1280,1320,1380,1490,1490,1420,1410
Comoros,COM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1218715334.37733,1177962014.74458,1141638015.53997,1043367426.8194,1048941073.95089,1075497001.11553,1128219911.42164,1104985380.48876,1026307663.38748,993296144.663382
Comoros,COM,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,..,..,16.1382523489707,11.0001920087208,-2.67833637633073,24.0422346561691,2.58295075602504,6.52857165912586,24.4451885646209,2.42831914080379
Comoros,COM,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,0.0991079846838403,-8.42613624152843,19.1570023388508,6.90705129852564,2.59466187893958,3.24518827594862,0.300000025762515,4.09999997417981,21.6000000902024,9.89999993956737
Comoros,COM,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,0.442795946921919,3.62642373493981,2.41178242101591,4.19813909060736,3.22425674134657,0.743420967511966,1.50000001705115,3.39999997745883,4.30000003155348,4.59999996864889
Comoros,COM,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,-1.56252809773586,-0.406434167352813,1.85618064611918,0.867838918081333,-1.59492890271353,-0.889705536491633,0.93935354119256,1.80915698686219,2.10083186623029
Comoros,COM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-6.30629343099017,0.355068417802414,12.1117520431699,10.7814493634194,5.05999088188747,1.03995364503078,5.4000000336909,3.10000000854147,15.7000000336004,5.90000000465136
Comoros,COM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,-0.980444954623053,3.98079219364335,2.5819964522386,-2.6506359216086,4.70420844356505,-0.153163152053267,-2.80055234314318,5.50180965605153,1.4994686012661,3.09902098568399
Comoros,COM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,-0.494678711270552,1.81751949951709,1.97731707532427,4.51244382514973,4.00602727630455,3.2672094671272,4.9000088372746,3.9001652749722,5.49990313059136,6.39998059877045
Comoros,COM,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,91.6693393307347,88.3113415450205
Comoros,COM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,590,580,540,510,490,490,460,450
Comoros,COM,Age dependency ratio (% of working-age population),SP.POP.DPND,72.7881289081671,73.4342546976945,74.0505680594387,74.6279000409809,75.1340035528827,75.5468947577586,76.1709116976335,76.786557250416,77.395962759557,77.9914503001464
Comoros,COM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,31.407,31.881,32.365,32.852,33.328,33.781,34.199,34.578,34.915
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,7.135,7.214,7.298,7.389,7.491,7.608,7.744,7.897,8.065
Comoros,COM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.0198493331999,39.285873783327,39.5384238311615,39.7724759550407,39.97664632123,40.1419302722838,40.345013761045,40.5313517778033,40.7064242109437,40.8773948474954
Comoros,COM,"Population ages 0-14, female",SP.POP.0014.FE.IN,166604,164131,161581,158942,156176,153250,150454,147596,144713,141857
Comoros,COM,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,38.6604229803547,38.9230247509373,39.17229107271,39.4037206719423,39.6061097120888,39.7694539452855,39.9679096369379,40.1495038300836,40.3196866101629,40.4854590599047
Comoros,COM,"Population ages 0-14, male",SP.POP.0014.MA.IN,172710,170150,167505,164762,161877,158824,155922,152947,149950,146972
Comoros,COM,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.3728072075194,39.6425991938678,39.8979120318983,40.1347552628117,40.3407646645434,40.5071297588048,40.715701404611,40.9064042043889,41.0877076648646,41.2624793648298
Comoros,COM,"Population ages 0-14, total",SP.POP.0014.TO,339315,334280,329087,323704,318053,312077,306376,300544,294660,288831
Comoros,COM,"Population ages 15-64, female",SP.POP.1564.FE.IN,249637,243399,237278,231288,225455,219800,213967,208224,202589,197101
Comoros,COM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.8743584701489,57.658722790127,57.4545668623441,57.2646002172278,57.0991161298756,56.9647965588919,56.7630598243327,56.565363686017,56.3710937446037,56.1824818241389
Comoros,COM,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,57.9282130773979,57.721120942134,57.5236128081302,57.3392039031356,57.1752091559458,57.0396474856363,56.8400555737082,56.641713091922,56.4449979660866,56.2518907503068
Comoros,COM,"Population ages 15-64, male",SP.POP.1564.MA.IN,253639,247214,240927,234786,228824,223065,217083,211216,205462,199868
Comoros,COM,"Population ages 15-64, total",SP.POP.1564.TO,503273,490613,478207,466071,454279,442864,431053,419438,408051,396973
Comoros,COM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.8222421823172,57.5974464714242,57.3862526617663,57.1920627883524,57.0243773581144,56.8914200602414,56.6865907826809,56.4907260059642,56.2985167871851,56.1130638876099
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.10579219665111,3.05540342654598,3.00700930649436,2.96292382773144,2.92423754889441,2.89327316882422,2.89192641462226,2.9032845361798,2.92248204445267,2.94012332836567
Comoros,COM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14701,14151,13629,13138,12692,12296,12016,11796,11612,11432
Comoros,COM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.41136394224745,3.3558543069287,3.30409611915983,3.25707542492216,3.21868113196542,3.19089856907818,3.19203478935386,3.20878307799443,3.23531542375054,3.26265018978852
Comoros,COM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12304,11846,11402,10974,10573,10200,9948,9732,9539,9348
